,seg_name,homogeneity,home_seg,count_games,win_games,win_ratio,Archer_Queen,Archers,Arrows,Baby_Dragon,Balloon,Bandit,Barbarian_Barrel,Barbarian_Hut,Barbarians,Bats,Battle_Healer,Battle_Ram,Bomb_Tower,Bomber,Bowler,Cannon,Cannon_Cart,Clone,Dark_Prince,Dart_Goblin,Earthquake,Electro_Dragon,Electro_Giant,Electro_Spirit,Electro_Wizard,Elite_Barbarians,Elixir_Collector,Elixir_Golem,Executioner,Fire_Spirit,Fireball,Firecracker,Fisherman,Flying_Machine,Freeze,Furnace,Giant,Giant_Skeleton,Giant_Snowball,Goblin_Barrel,Goblin_Cage,Goblin_Drill,Goblin_Gang,Goblin_Giant,Goblin_Hut,Goblins,Golden_Knight,Golem,Graveyard,Guards,Heal_Spirit,Hog_Rider,Hunter,Ice_Golem,Ice_Spirit,Ice_Wizard,Inferno_Dragon,Inferno_Tower,Knight,Lava_Hound,Lightning,Lumberjack,Magic_Archer,Mega_Knight,Mega_Minion,Mighty_Miner,Miner,Mini_P_E_K_K_A,Minion_Horde,Minions,Mirror,Mortar,Mother_Witch,Musketeer,Night_Witch,P_E_K_K_A,Poison,Prince,Princess,Rage,Ram_Rider,Rascals,Rocket,Royal_Delivery,Royal_Ghost,Royal_Giant,Royal_Hogs,Royal_Recruits,Skeleton_Army,Skeleton_Barrel,Skeleton_Dragons,Skeleton_King,Skeletons,Sparky,Spear_Goblins,Super_Witch,Tesla,The_Log,Three_Musketeers,Tombstone,Tornado,Valkyrie,Wall_Breakers,Witch,Wizard,X-Bow,Zap,Zappies,home_elixr
10,011 3.0   99.2%  Fireball X-Bow Tesla             ,99.2,11,7698.0,4577.0,0.594570018186542,0.0,1.0,0.0,0.0,0.0,0.0,0.00012990387113535984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019485580670303975,0.0,0.0,0.0,0.0,0.0,0.0,0.9589503767212263,0.0,0.0,0.010652117433099507,0.0,0.0,0.019875292283710055,0.9892179786957651,0.0,0.0,0.0003897116134060795,0.0,0.0006495193556767992,0.0,0.0,0.0002598077422707197,0.0,0.0,0.0,0.0,0.0,0.0,0.0002598077422707197,0.0,0.0,0.0,0.00012990387113535984,0.0003897116134060795,0.0005196154845414394,0.0,0.0,0.0014289425824889582,0.0006495193556767992,0.0059755780722265525,0.003897116134060795,1.0,0.00012990387113535984,0.0,0.0,0.0,0.0,0.0003897116134060795,0.0,0.0,0.0022083658093011173,0.0,0.0,0.009482982592881268,0.001558846453624318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012990387113535984,0.00012990387113535984,0.00012990387113535984,0.0,0.0,0.0005196154845414394,0.0,0.0,0.0,0.9951935567679917,0.00012990387113535984,0.0,0.0,0.993504806443232,0.9990906729020524,0.0,0.0,0.0033775006495193557,0.0,0.0006495193556767992,0.0,0.0,0.9976617303195635,0.0003897116134060795,0.0,3.0063815276695247
11,012 4.0   91.3%  Royal_Recruits Royal_Hogs Fireball,91.3,12,7366.0,4448.0,0.6038555525386913,0.012625576975291881,0.0031224545207711105,0.007602497963616617,0.0009503122454520771,0.00027151778441487917,0.013983165897366277,0.9748846049416237,0.010181916915557969,0.007874015748031496,0.004615802335052946,0.0,0.0008145533532446375,0.006923703502579419,0.0,0.0,0.0008145533532446375,0.0021721422753190334,0.0,0.006923703502579419,0.002986695628563671,0.00040727667662231876,0.0008145533532446375,0.0,0.5070594623947868,0.0033939723051859896,0.0038012489818083084,0.0,0.0,0.0,0.00991039913114309,0.9970133043714363,0.011675264729839804,0.021857181645397773,0.973119739342927,0.0,0.005023079011675265,0.0,0.002579418951941352,0.01289709475970676,0.0,0.9118924789573717,0.001629106706489275,0.0,0.0,0.0065164268259571,0.0,0.16413250067879445,0.0,0.00027151778441487917,0.0,0.002307901167526473,0.00040727667662231876,0.015612272603855552,0.0010860711376595167,0.005566114580505023,0.0,0.003937007874015748,0.0,0.0038012489818083084,0.0008145533532446375,0.0,0.0017648655986967146,0.014390442573988596,0.008417051316861254,0.0,0.01642682595710019,0.0,0.00013575889220743959,0.0,0.0,0.011811023622047244,0.0,0.1862612001086071,0.0005430355688297583,0.0,0.00013575889220743959,0.0,0.0,0.0005430355688297583,0.00013575889220743959,0.0,0.001629106706489275,0.0010860711376595167,0.005701873472712463,0.0027151778441487917,0.00013575889220743959,0.9913114308987239,0.9815367906597882,0.0008145533532446375,0.0,0.0010860711376595167,0.0,0.0005430355688297583,0.0,0.0,0.0,0.007738256855824056,0.0,0.0,0.0012218300298669563,0.01656258484930763,0.0010860711376595167,0.0014933478142818354,0.0,0.0,0.0,0.0521314146076568,0.9683681781156666,4.028780885147977
12,013 3.9   96.5%  Bowler Lumberjack Balloon        ,96.5,13,7337.0,4339.0,0.5913861251192586,0.010631048112307483,0.0001362954886193267,0.005042933078915088,0.9093635000681477,0.9993185225569033,0.0,0.8718822406978329,0.0,0.004497751124437781,0.0020444323292899006,0.0001362954886193267,0.0,0.0,0.0,0.9679705601744583,0.0004088864658579801,0.001908136840670574,0.0,0.0010903639089546136,0.0004088864658579801,0.0,0.001362954886193267,0.000954068420335287,0.006951069919585662,0.010494752623688156,0.005451819544773068,0.0001362954886193267,0.0,0.007905138339920948,0.0,0.003816273681341148,0.0008177729317159602,0.0028622052610058606,0.0012266593975739403,0.9880059970014993,0.0,0.0,0.007905138339920948,0.0051792285675344146,0.0,0.009540684203352868,0.004497751124437781,0.0,0.0,0.0,0.0,0.0008177729317159602,0.0,0.0,0.011039934578165463,0.0,0.0,0.0001362954886193267,0.000954068420335287,0.0,0.005724410522011721,0.9959111353414202,0.0028622052610058606,0.0,0.0001362954886193267,0.004770342101676434,0.9971377947389941,0.004497751124437781,0.0006814774430966335,0.0006814774430966335,0.0,0.0,0.0008177729317159602,0.0,0.0004088864658579801,0.011039934578165463,0.0,0.005588115033392395,0.01362954886193267,0.0001362954886193267,0.0002725909772386534,0.0001362954886193267,0.0,0.005588115033392395,0.0008177729317159602,0.0,0.0,0.0,0.003816273681341148,0.001362954886193267,0.0,0.003679978192721821,0.0029985007496251873,0.03271091726863841,0.0,0.004634046613057108,0.0001362954886193267,0.004497751124437781,0.0,0.0,0.0,0.0016355458634319203,0.028349461632819952,0.0,0.003134796238244514,0.9881422924901185,0.004906637590295761,0.0,0.006405887965108355,0.009540684203352868,0.0,0.006405887965108355,0.001908136840670574,3.886959929126346
13,014 3.5   98.0%  Valkyrie Poison Graveyard        ,98.0,14,7172.0,4261.0,0.5941160066926938,0.06218627997769102,0.00013943112102621306,0.0005577244841048522,0.9841048522030117,0.0,0.0,0.9712771890686002,0.0,0.0,0.0,0.0,0.0,0.008923591745677636,0.0,0.0037646402677077523,0.0,0.0008365867261572784,0.0,0.0013943112102621305,0.0018126045733407696,0.0,0.0004182933630786392,0.0012548800892359174,0.0,0.0,0.0,0.0,0.0,0.002230897936419409,0.0,0.002230897936419409,0.0,0.0,0.0,0.0073898494143892915,0.0,0.0004182933630786392,0.002230897936419409,0.0039040713887339654,0.0,0.00013943112102621306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965142219743447,0.0004182933630786392,0.0,0.0,0.00013943112102621306,0.0004182933630786392,0.0,0.9170384829894033,0.009063022866703848,0.0,0.0015337423312883436,0.0,0.0002788622420524261,0.0,0.0005577244841048522,0.0,0.01324595649749024,0.003485778025655326,0.0018126045733407696,0.0,0.0,0.0,0.0,0.0002788622420524261,0.0,0.002788622420524261,0.0,0.0011154489682097045,0.9906581148912438,0.0004182933630786392,0.0,0.0,0.0,0.0,0.0002788622420524261,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0004182933630786392,0.004461795872838818,0.0,0.0,0.0,0.0,0.013943112102621304,0.0,0.99079754601227,0.9977691020635806,0.9955382041271612,0.0,0.0,0.0,0.0,0.0004182933630786392,0.0008365867261572784,3.5200606525376466
14,015 4.2   97.1%  Inferno_Dragon Lightning Electro_Giant,97.1,15,7056.0,4118.0,0.5836167800453514,0.0001417233560090703,0.00042517006802721087,0.0002834467120181406,0.016581632653061226,0.0,0.001984126984126984,0.0,0.0007086167800453515,0.0001417233560090703,0.002409297052154195,0.0,0.0,0.0,0.9920634920634921,0.0,0.008786848072562359,0.003401360544217687,0.0,0.006094104308390023,0.002834467120181406,0.0022675736961451248,0.0,0.9995748299319728,0.0005668934240362812,0.002551020408163265,0.003259637188208617,0.0021258503401360546,0.0,0.0,0.0018424036281179139,0.002834467120181406,0.006377551020408163,0.00992063492063492,0.0002834467120181406,0.00042517006802721087,0.004251700680272109,0.0,0.0017006802721088435,0.00042517006802721087,0.0,0.9125566893424036,0.0008503401360544217,0.0,0.0,0.0,0.0,0.9580498866213152,0.0,0.0,0.003968253968253968,0.0,0.0,0.00510204081632653,0.0,0.00042517006802721087,0.003968253968253968,0.9642857142857143,0.0001417233560090703,0.0,0.0002834467120181406,0.9950396825396826,0.0022675736961451248,0.005243764172335601,0.0,0.015306122448979591,0.0007086167800453515,0.0001417233560090703,0.004251700680272109,0.0,0.0002834467120181406,0.0055272108843537416,0.000992063492063492,0.9451530612244898,0.0,0.013747165532879819,0.0001417233560090703,0.0,0.0055272108843537416,0.0,0.00042517006802721087,0.0,0.0,0.0002834467120181406,0.0017006802721088435,0.0011337868480725624,0.0001417233560090703,0.0,0.0,0.000992063492063492,0.0002834467120181406,0.0001417233560090703,0.0,0.00467687074829932,0.0002834467120181406,0.0,0.0,0.0,0.006944444444444444,0.0,0.05668934240362812,0.999858276643991,0.00467687074829932,0.0,0.0002834467120181406,0.0,0.0,0.00042517006802721087,0.002834467120181406,4.231274801587301
15,016 3.9   91.9%  Baby_Dragon Lava_Hound Flying_Machine,91.9,16,6704.0,3877.0,0.5783114558472554,0.0008949880668257757,0.0037291169451073984,0.17407517899761338,0.974791169451074,0.007607398568019093,0.0,0.0010441527446300716,0.0,0.06801909307875895,0.9113961813842482,0.0,0.0,0.00014916467780429595,0.0,0.00014916467780429595,0.0,0.0,0.9865751789976134,0.0017899761336515514,0.0,0.0013424821002386634,0.004624105011933174,0.0,0.00014916467780429595,0.0017899761336515514,0.0008949880668257757,0.0013424821002386634,0.0,0.0,0.0,0.7289677804295943,0.002386634844868735,0.002237470167064439,0.9461515513126492,0.0019391408114558472,0.0019391408114558472,0.00014916467780429595,0.0013424821002386634,0.041318615751789974,0.0,0.0032816229116945108,0.0,0.0028341288782816228,0.0,0.0,0.00014916467780429595,0.008353221957040573,0.0,0.0,0.039081145584725537,0.00954653937947494,0.0,0.003579952267303103,0.0029832935560859188,0.0,0.0,0.019689737470167064,0.004624105011933174,0.002088305489260143,0.9994033412887828,0.012529832935560859,0.8793257756563246,0.0,0.0,0.0019391408114558472,0.0,0.01625894988066826,0.010889021479713604,0.0019391408114558472,0.011933174224343675,0.018496420047732696,0.0,0.0037291169451073984,0.0,0.021479713603818614,0.00044749403341288785,0.0062649164677804296,0.0,0.0002983293556085919,0.0,0.0,0.0,0.0008949880668257757,0.00014916467780429595,0.0002983293556085919,0.0,0.00014916467780429595,0.00014916467780429595,0.9279534606205251,0.010739856801909307,0.0258054892601432,0.015662291169451073,0.005220763723150358,0.0,0.0,0.0,0.0,0.005220763723150358,0.0,0.010739856801909307,0.017750596658711218,0.0065632458233890216,0.0,0.008800715990453461,0.0,0.0,0.015960620525059664,0.0,3.855459427207637
16,017 3.9   95.4%  Magic_Archer Electro_Wizard P_E_K_K_A,95.4,17,6561.0,3917.0,0.5970126505105929,0.001066910531931108,0.0,0.015546410608139003,0.001828989483310471,0.0,0.9667733577198597,0.0,0.0,0.0,0.00030483158055174517,0.0,0.9085505258344765,0.0,0.0,0.0004572473708276177,0.0,0.0013717421124828531,0.0,0.008382868465172992,0.0,0.0,0.0012193263222069807,0.0,0.010669105319311081,0.9899405578417924,0.015241579027587259,0.004267642127724432,0.0,0.0,0.0,0.0,0.0004572473708276177,0.004420057918000305,0.0013717421124828531,0.0,0.0,0.0,0.0004572473708276177,0.015546410608139003,0.0,0.0,0.0024386526444139613,0.0,0.0,0.0,0.0,0.01783264746227709,0.0,0.0,0.0006096631611034903,0.0,0.006096631611034903,0.003962810547172687,0.0,0.0006096631611034903,0.00015241579027587258,0.0009144947416552355,0.0,0.0,0.0,0.007620789513793629,0.005182136869379668,0.9937509525986892,0.0054869684499314125,0.00030483158055174517,0.001828989483310471,0.0030483158055174516,0.0012193263222069807,0.0,0.0054869684499314125,0.006249047401310776,0.0,0.0074683737235177565,0.0053345526596555405,0.0015241579027587258,0.9894833104709648,0.9769852156683433,0.0004572473708276177,0.0,0.0,0.03200731595793324,0.0,0.0,0.0,0.9984758420972413,0.0,0.008992531626276482,0.0,0.0,0.0012193263222069807,0.0,0.0,0.001828989483310471,0.0,0.0,0.0,0.0,0.12147538484987044,0.0,0.0,0.018747142203932327,0.001828989483310471,0.0027434842249657062,0.0004572473708276177,0.0009144947416552355,0.0,0.8119189147995732,0.0074683737235177565,3.883935375704923
17,018 4.1   93.6%  Royal_Recruits Flying_Machine Royal_Hogs,93.6,18,6463.0,3867.0,0.5983289494043014,0.005879622466346898,0.005879622466346898,0.9936561968126257,0.0,0.009438341327556863,0.0009283614420547734,0.9828253133219867,0.0,0.0006189076280365155,0.00278508432616432,0.0,0.0,0.0,0.0026303574191551913,0.006653257001392542,0.0,0.0006189076280365155,0.00015472690700912888,0.004332353396255609,0.004951261024292124,0.0035587188612099642,0.0,0.0,0.0139254216308216,0.00278508432616432,0.0007736345350456444,0.00015472690700912888,0.0,0.0,0.0034039919542008354,0.6684202382794368,0.010830883490639022,0.01701995977100418,0.990406931765434,0.0,0.0,0.0,0.0007736345350456444,0.0021661766981278044,0.0,0.9084016710505957,0.0020114497911186756,0.0009283614420547734,0.0,0.002475630512146062,0.0,0.18443447315488162,0.0,0.0006189076280365155,0.004951261024292124,0.004951261024292124,0.010830883490639022,0.0021661766981278044,0.0,0.0006189076280365155,0.0020114497911186756,0.0021661766981278044,0.004487080303264738,0.0,0.00015472690700912888,0.0038681726752282223,0.0004641807210273867,0.004022899582237351,0.0015472690700912889,0.0037134457682190935,0.0034039919542008354,0.0,0.0,0.0,0.0030945381401825778,0.004796534117282996,0.0,0.12068698746712053,0.00015472690700912888,0.0,0.0010830883490639022,0.0004641807210273867,0.0,0.0006189076280365155,0.0,0.0,0.0,0.0,0.0006189076280365155,0.0,0.0,0.9736964258084481,0.9942751044406622,0.0035587188612099642,0.00015472690700912888,0.0010830883490639022,0.005105987931301253,0.00015472690700912888,0.0,0.00030945381401825775,0.0,0.004022899582237351,0.0061890762803651555,0.00030945381401825775,0.006807983908401671,0.004796534117282996,0.0009283614420547734,0.00015472690700912888,0.0,0.00557016865232864,0.0,0.00278508432616432,0.974779514157512,4.10720640569395
18,019 4.1   98.3%  Barbarians Balloon Lava_Hound    ,98.3,19,5706.0,3393.0,0.5946372239747634,0.0001752541184717841,0.0,0.9945671223273747,0.010339992989835262,0.996670171749036,0.0057833859095688745,0.0001752541184717841,0.0001752541184717841,0.9903610234840519,0.0003505082369435682,0.0,0.0,0.0,0.0028040658955485456,0.0,0.0001752541184717841,0.0,0.0005257623554153522,0.002103049421661409,0.0,0.0,0.0,0.0,0.0,0.0,0.0033298282509638976,0.0,0.0,0.0,0.0,0.011742025937609533,0.0,0.0007010164738871364,0.0024535576586049773,0.0005257623554153522,0.0,0.0,0.0007010164738871364,0.0,0.0001752541184717841,0.0010515247108307045,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0070101647388713636,0.0001752541184717841,0.0,0.00946372239747634,0.0,0.0,0.0,0.0,0.0,0.0,0.9907115317209955,0.0,0.0012267788293024886,0.999123729407641,0.007535927094286716,0.0007010164738871364,0.0,0.0,0.007886435331230283,0.0,0.9905362776025236,0.0001752541184717841,0.0015772870662460567,0.033648790746582544,0.0003505082369435682,0.0,0.0,0.0,0.0,0.0,0.004030844724851034,0.0,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007010164738871364,0.0024535576586049773,0.0,0.9493515597616544,0.0,0.0,0.0,0.0,0.0,0.0001752541184717841,0.0,0.0,0.004907115317209955,0.0,0.0015772870662460567,0.0,0.0010515247108307045,0.0012267788293024886,0.0,0.9563617245005258,0.0,4.129666140904312
19,020 4.0   93.4%  Inferno_Dragon Graveyard Fireball,93.4,20,5317.0,3213.0,0.6042881324054918,0.0016926838442730863,0.0003761519653940192,0.9928531126575136,0.00451382358472823,0.0,0.0,0.006394583411698326,0.0,0.0,0.002256911792364115,0.0,0.0,0.0,0.0005642279480910288,0.05134474327628362,0.0033853676885461726,0.02651871356027835,0.0,0.003197291705849163,0.0001880759826970096,0.0,0.0,0.0003761519653940192,0.0,0.02821139740455144,0.0,0.0,0.0,0.0,0.0,0.9962384803460598,0.0,0.002633063757758134,0.0,0.0001880759826970096,0.0,0.0,0.5973293210457025,0.0047018995674252394,0.0003761519653940192,0.001316531878879067,0.0,0.0,0.0,0.0,0.0,0.006958811359789355,0.0,0.9904081248824526,0.0001880759826970096,0.0,0.0,0.0005642279480910288,0.0,0.0,0.0,0.9774308820763589,0.0,0.0007523039307880384,0.0,0.0,0.0,0.0,0.0047018995674252394,0.006958811359789355,0.0,0.0,0.005642279480910287,0.0,0.0011284558961820576,0.0003761519653940192,0.0,0.007523039307880384,0.003197291705849163,0.0001880759826970096,0.003573443671243182,0.0,0.0,0.0,0.0,0.0,0.0,0.0016926838442730863,0.0001880759826970096,0.0,0.0,0.005830355463607297,0.005078051532819259,0.011848786909911604,0.003761519653940192,0.0,0.95975173970284,0.0033853676885461726,0.0001880759826970096,0.0,0.0,0.0,0.0,0.0,0.9924769606921197,0.0016926838442730863,0.3155914989655821,0.0,0.0011284558961820576,0.0,0.0,0.0005642279480910288,0.9625728794432951,4.032137483543352
20,021 3.9   97.1%  Lightning Inferno_Dragon Electro_Giant,97.1,21,5203.0,3067.0,0.5894676148375937,0.0003843936190659235,0.0,0.0011531808571977706,0.00999423409571401,0.0,0.0024985585239285027,0.000768787238131847,0.00019219680953296174,0.0,0.0005765904285988853,0.0,0.0,0.0,0.990197962713819,0.00019219680953296174,0.009225446857582165,0.000768787238131847,0.0,0.11435710167211224,0.0009609840476648087,0.0005765904285988853,0.0,0.9982702287142033,0.0,0.0,0.000768787238131847,0.0,0.0,0.0,0.9859696329040938,0.010763021333845858,0.0019219680953296175,0.004228329809725159,0.0,0.0,0.0,0.0,0.0019219680953296175,0.0,0.0,0.9677109359984625,0.0003843936190659235,0.0,0.0013453776667307323,0.0,0.0,0.8621948875648664,0.0,0.0,0.0009609840476648087,0.003651739381126273,0.0,0.0,0.0,0.010378627714779935,0.003075148952527388,0.9788583509513742,0.0,0.0,0.0,0.9880837978089564,0.0,0.0003843936190659235,0.0,0.0021141649048625794,0.0,0.0,0.010570824524312896,0.0,0.0,0.00019219680953296174,0.0065346915241206996,0.004997117047857005,0.001537574476263694,0.0,0.0,0.00019219680953296174,0.0,0.0,0.000768787238131847,0.0,0.0,0.0,0.0,0.0,0.00019219680953296174,0.0,0.0,0.0,0.0,0.0,0.005765904285988853,0.003075148952527388,0.000768787238131847,0.0,0.0,0.009802037286181049,0.0,0.0,0.0,0.999615606380934,0.0011531808571977706,0.0,0.0,0.0,0.0,0.0,0.0,3.8702431289640593
21,022 4.3   95.0%  Night_Witch Golem Lightning      ,95.0,22,5120.0,2826.0,0.551953125,0.0005859375,0.0,0.0154296875,0.9666015625,0.0001953125,0.00078125,0.815625,0.0,0.0,0.0013671875,0.0,0.0,0.0,0.082421875,0.0,0.0005859375,0.0171875,0.00234375,0.001953125,0.0001953125,0.0,0.0154296875,0.009765625,0.0017578125,0.0025390625,0.0033203125,0.0025390625,0.0033203125,0.0,0.0005859375,0.0015625,0.0,0.003515625,0.0234375,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0001953125,0.001953125,0.9779296875,0.00078125,0.00546875,0.0005859375,0.0,0.0064453125,0.0,0.0,0.0109375,0.0078125,0.0,0.00625,0.00625,0.9888671875,0.001171875,0.0013671875,0.0,0.0443359375,0.0,0.0,0.010546875,0.0,0.0,0.00546875,0.0,0.0001953125,0.001171875,0.984375,0.0,0.006640625,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564453125,0.0,0.0,0.940234375,0.0,0.0033203125,0.0,0.0,0.0,0.00625,0.0,0.9388671875,0.9876953125,0.0134765625,0.0,0.000390625,0.000390625,0.0,0.0021484375,0.0001953125,4.259814453125
22,023 3.1   95.5%  Knight Inferno_Tower Princess    ,95.5,23,4938.0,2931.0,0.5935601458080194,0.0018226002430133657,0.0004050222762251924,0.0374645605508303,0.009113001215066828,0.0,0.006682867557715674,0.013163223977318752,0.0,0.0,0.0,0.0,0.0,0.0,0.0022276225192385582,0.0,0.001215066828675577,0.0,0.0,0.0,0.9623329283110571,0.0014175779667881733,0.0,0.0,0.01113811259619279,0.007290400972053463,0.001215066828675577,0.0,0.0,0.0,0.0002025111381125962,0.02814904819765087,0.007087889833940867,0.0,0.00425273390036452,0.0006075334143377885,0.0006075334143377885,0.0,0.0002025111381125962,0.0026326447954637504,0.9740785743215877,0.0,0.0004050222762251924,0.0018226002430133657,0.0,0.0,0.0,0.0,0.0,0.0006075334143377885,0.038072093965168086,0.0002025111381125962,0.0036452004860267314,0.0,0.0038477116241393276,0.009113001215066828,0.0,0.0,0.9951397326852977,0.9971648440664237,0.0,0.0004050222762251924,0.0,0.002025111381125962,0.0,0.0,0.0022276225192385582,0.0,0.0022276225192385582,0.0,0.0004050222762251924,0.006075334143377886,0.002430133657351154,0.0,0.0,0.0,0.0,0.0044552450384771165,0.0,0.9795463750506278,0.0,0.0,0.0006075334143377885,0.01275820170109356,0.025313892264074524,0.0004050222762251924,0.0,0.0,0.0002025111381125962,0.8529769137302552,0.9712434183880113,0.0002025111381125962,0.0,0.08566221142162819,0.0,0.0,0.0,0.0,0.9098825435398947,0.0,0.0,0.0,0.0008100445524503848,0.00850546780072904,0.0028351559335763467,0.0,0.0028351559335763467,0.0026326447954637504,0.0,3.1187221547185096
23,024 3.9   93.8%  Dark_Prince Goblin_Giant Sparky  ,93.8,24,4930.0,2982.0,0.604868154158215,0.018255578093306288,0.0,0.03427991886409736,0.02920892494929006,0.0,0.0008113590263691683,0.01075050709939148,0.0,0.0,0.0,0.0,0.0010141987829614604,0.0,0.0,0.0,0.0,0.0008113590263691683,0.0,0.9764705882352941,0.008519269776876268,0.0010141987829614604,0.006896551724137931,0.0034482758620689655,0.02332657200811359,0.9456389452332657,0.006288032454361055,0.008924949290060852,0.0,0.006693711967545639,0.00020283975659229209,0.009127789046653144,0.010141987829614604,0.002636916835699797,0.0036511156186612576,0.0,0.0,0.0,0.004056795131845842,0.008519269776876268,0.0,0.00040567951318458417,0.0,0.00040567951318458417,0.986815415821501,0.0,0.0,0.016024340770791075,0.0,0.0,0.0,0.07707910750507099,0.0,0.005476673427991886,0.0,0.00040567951318458417,0.00020283975659229209,0.0,0.0,0.0018255578093306288,0.0,0.00872210953346856,0.0,0.002231237322515213,0.002028397565922921,0.7290060851926977,0.0036511156186612576,0.00020283975659229209,0.9683569979716025,0.004259634888438134,0.0,0.03995943204868154,0.0,0.01764705882352941,0.01460446247464503,0.008316430020283976,0.0058823529411764705,0.0014198782961460446,0.012170385395537525,0.0,0.9754563894523327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002636916835699797,0.0010141987829614604,0.005476673427991886,0.0,0.002028397565922921,0.9906693711967546,0.0,0.0,0.0,0.020081135902636917,0.0,0.0010141987829614604,0.020892494929006085,0.0014198782961460446,0.0,0.014401622718052738,0.00486815415821501,0.0,0.9320486815415822,0.00020283975659229209,3.8670131845841786
24,025 3.1   97.8%  Hog_Rider Giant_Skeleton Archer_Queen,97.8,25,4925.0,2830.0,0.5746192893401015,1.0,0.0002030456852791878,0.002436548223350254,0.0,0.0,0.001218274111675127,0.0,0.0,0.0,0.0014213197969543147,0.0,0.0002030456852791878,0.0,0.0,0.0,0.972994923857868,0.0,0.0,0.001218274111675127,0.0,1.0,0.0,0.0,0.034923857868020304,0.0,0.0,0.0,0.0,0.0,0.9478172588832487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039390862944162434,0.0010152284263959391,0.0,0.0,0.0,0.0,0.0,0.0004060913705583756,0.0,0.0,0.0,0.014213197969543147,0.0,0.9835532994923858,0.0,0.0,0.0,0.0,0.0,0.005888324873096447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004060913705583756,0.0004060913705583756,0.0,0.0,0.008121827411167513,0.0018274111675126903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004060913705583756,0.0,0.0,0.01583756345177665,0.0,0.0,0.013401015228426396,0.0,0.0,0.0,0.0,0.0,0.9738071065989847,0.0,0.0,0.0,0.014416243654822336,0.9433502538071066,0.0,0.0,0.01583756345177665,0.0004060913705583756,0.0,0.0,0.0,0.0,0.004873096446700508,0.0,3.139263959390863
25,026 3.5   98.7%  Baby_Dragon Graveyard Skeleton_King,98.7,26,4724.0,2770.0,0.5863674851820491,0.0,0.0023285351397121083,0.0023285351397121083,0.993649449618967,0.0,0.0,0.9680355630821338,0.001905165114309907,0.0,0.0,0.0,0.0,0.0,0.00021168501270110075,0.0,0.001905165114309907,0.0031752751905165114,0.0,0.0031752751905165114,0.0,0.0006350550381033022,0.000846740050804403,0.0,0.0,0.013336155800169348,0.0014817950889077054,0.0,0.0,0.0,0.0,0.0,0.0035986452159187127,0.0,0.0,0.0046570702794242165,0.0,0.0,0.0,0.0023285351397121083,0.0,0.0,0.003810330228619814,0.0,0.0,0.0,0.0,0.0,0.0,0.9942845046570703,0.0023285351397121083,0.0,0.0006350550381033022,0.0,0.0,0.0,0.9623200677392041,0.006985605419136325,0.0,0.0004233700254022015,0.0,0.0,0.0,0.0031752751905165114,0.0006350550381033022,0.0021168501270110076,0.0,0.0,0.0,0.0,0.0012701100762066045,0.00021168501270110075,0.0021168501270110076,0.0,0.00867908552074513,0.0,0.0,0.9875105842506351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035986452159187127,0.00021168501270110075,0.0,0.0,0.0,0.0,0.0,1.0,0.001693480101608806,0.0023285351397121083,0.0012701100762066045,0.0,0.00021168501270110075,0.020745131244707875,0.0,0.9923793395427604,0.9947078746824725,0.0,0.0,0.0,0.0,0.0,0.0,0.00275190516511431,3.5066151566469093
